seed,method_name,data_name,data_n_classes,data_dim,data_n_samples,data_seed,data_seed_split,data_r,data_batch_size_train,data_batch_size_test,data_class_subset,model_name,model_model_seed,metric_learning_lbd,metric_learning_temperature,metric_learning_magnitude,gini_temperature,gini_normalize_gini,gini_magnitude,max_proba_temperature,max_proba_magnitude,clustering_name,clustering_distance,clustering_n_clusters,clustering_reorder_embs,clustering_seed,clustering_alpha,clustering_init_scheme,clustering_n_init,clustering_space,clustering_cov_type,clustering_temperature,clustering_normalize_gini,clustering_reduction_name,clustering_reduction_dim,clustering_reduction_n_neighbors,clustering_reduction_seed,experiment_datetime,experiment_folder,fpr_train,tpr_train,thr_train,fpr_val,tpr_val,thr_val
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.1,False,,,,,2025-07-15_17-00-11,bwe,0.4887027164254887,0.9585296889726672,0.12314533,0.479874213836478,0.9621951219512196,0.12314533
1,clustering,cifar100,100,3072,10000,,3,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-22,bwe,0.4404092071611253,0.9587155963302753,0.17604658,0.4528951486697966,0.9664596273291924,0.17604658
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-22,bwe,0.5271023302938197,0.967680608365019,0.11787643,0.5205826472450918,0.9726840855106887,0.11787643
1,clustering,cifar100,100,3072,10000,,4,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-24,bwe,0.4164369832122275,0.9514370664023786,0.17689648,0.4239025953220122,0.9590443686006824,0.17689648
1,clustering,cifar100,100,3072,10000,,5,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-24,bwe,0.5199796385848816,0.965452847805789,0.11998934,0.5422869813113715,0.966785290628707,0.11998934
1,clustering,cifar100,100,3072,10000,,6,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-24,bwe,0.7842839036755387,0.990521327014218,0.06448276,0.777425491439442,0.9881796690307328,0.06448276
1,clustering,cifar100,100,3072,10000,,7,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-35,bwe,0.5294707800351142,0.9753208292201382,0.117308326,0.5403587443946188,0.9806378132118452,0.117308326
1,clustering,cifar100,100,3072,10000,,8,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-35,bwe,0.5338918507235338,0.9688972667295004,0.09809105,0.5286163522012579,0.9658536585365852,0.09809105
1,clustering,cifar100,100,3072,10000,,2,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.9,False,,,,,2025-07-15_17-00-37,bwe,0.4128672745694022,0.9534220532319392,0.18810004,0.4018366054464851,0.9560570071258908,0.18810004
1,clustering,cifar100,100,3072,10000,,9,2,256,256,,resnet34,1,,,,,,,,,soft-kmeans,,80.0,True,0.0,0.05,kmeans,5.0,probits,diag,9.5,False,,,,,2025-07-15_17-00-37,bwe,0.7229951935239058,0.9847182425978988,0.081783384,0.7136522014570795,0.9881376037959668,0.081783384
